x-Cordinates, y-Cordinates, time left, found_time
1040.726,650.7125,22.56799,00:00:09.4885265
1046.968,677.939,28.82379,00:00:10.1263760
2106.916,698.6702,37.20537,00:00:10.9525985
1940.679,84.74109,35.78616,00:00:16.8117793
445.5531,467.1784,36.53731,00:00:16.8873595
455.6338,469.294,36.74138,00:00:16.9083784
1470.914,815.2534,37.39999,00:00:16.9734397
2116.71,683.4295,49.55159,00:00:18.1881520
1523.869,1320.397,51.34155,00:00:18.3685400
1116.574,1060.79,56.97157,00:00:18.9313727
2368.515,137.7243,59.50029,00:00:19.1926528
524.983,30.37976,19.90982,00:00:21.2272124
2189.792,805.2216,23.92427,00:00:21.6277736
2181.901,784.0364,26.55664,00:00:21.8900132
383.5024,511.9592,33.90742,00:00:22.6295475
2277.291,218.6425,34.56781,00:00:22.6939499
2203.717,697.4554,35.90416,00:00:22.8288097
2508.587,1198.913,49.17006,00:00:24.1513391
2501.927,1173.883,57.97552,00:00:25.0322167
1618.309,80.93973,0.9569855,00:00:25.3415141
1624.985,72.50161,0.9569855,00:00:25.3425158
1619.206,82.64815,1.170593,00:00:25.3625342
1615.984,89.95679,1.659882,00:00:25.4125797
1630.328,91.36918,3.961914,00:00:25.6371842
2021.31,787.1975,5.894684,00:00:25.8278435
1615.927,315.4225,8.105026,00:00:26.0490492
1617.442,321.3855,8.753738,00:00:26.1103401
2125.924,688.2495,15.76434,00:00:26.8109288
629.9529,773.5939,26.78949,00:00:27.9137743
1526.708,1963.578,34.55536,00:00:28.6981212
1512.726,1968.993,37.07184,00:00:28.9472611
1516.389,1987.647,38.67889,00:00:29.1064049
2014.397,1496.013,6.554169,00:00:31.8983495
1550.372,1308.613,8.042145,00:00:32.0455688
1151.667,1958.188,27.34268,00:00:33.9690197
1297.509,1599.784,57.96854,00:00:37.0318583
1269.115,1605.833,13.20084,00:00:38.5556885
373.2947,462.6513,14.07278,00:00:38.6477715
371.9279,465.4597,15.4772,00:00:38.7858976
1026.517,1980.232,21.34827,00:00:39.3703748
440.959,1145.397,23.121,00:00:39.5535345
994.995,1971.214,26.14865,00:00:39.8501096
1862.31,1965.562,35.74753,00:00:40.8099930
1003.451,1354.526,41.13785,00:00:41.3561670
1395.259,1884.083,41.89505,00:00:41.4282340
1848.18,1948.285,42.19482,00:00:41.4562583
1376.885,1873.902,55.37994,00:00:42.7736388
554.2013,1418.485,2.156769,00:00:43.4513359
1381.588,1839.942,14.76395,00:00:44.7131282
1186.647,2014.513,20.52005,00:00:45.2904901
587.0313,1241.143,50.10281,00:00:48.2479801
1195.328,1995.482,14.20602,00:00:50.6652530
755.0784,2115.991,23.005,00:00:51.5366222
769.425,2092.491,24.48697,00:00:51.6907640
799.9951,2086.238,36.58496,00:00:52.8944911
2320.171,1397.131,41.76208,00:00:53.4133974
1632.086,2492.562,47.27509,00:00:53.9679029
276.5385,1981.71,22.38086,00:00:57.4750482
1592.478,2476.462,25.55249,00:00:57.7917040
1632.286,1642.38,25.67157,00:00:57.8057175
718.8761,2347.426,50.45599,00:01:00.2896188
629.0101,813.5315,53.07458,00:01:00.5488557
756.671,2365.575,53.39722,00:01:00.5777950
760.5427,2377.701,53.69421,00:01:00.6098243
616.5439,788.3354,29.35651,00:01:04.1746852
1639.658,2444.127,46.18951,00:01:05.8542173
1101.994,691.7514,53.98389,00:01:06.6369062
323.1554,743.5573,13.89795,00:01:14.6303077
686.3712,863.5818,7.680786,00:01:20.0069316
59.90995,644.3837,39.59204,00:01:23.1962239
-1.077206,278.6342,49.08313,00:01:24.1669795
-3.652511,285.3645,49.85486,00:01:24.2283075
11.43334,257.5338,53.70898,00:01:24.6111426
404.6517,1148.175,26.58228,00:01:39.8953155
