x-Cordinates, y-Cordinates, time left, found_time
226.4392,422.809,53.25082,00:00:05.3304555
232.7769,434.2633,54.25272,00:00:05.4305676
521.0629,29.15427,4.287125,00:00:06.4336857
524.0246,29.35815,4.488869,00:00:06.4537066
531.0842,19.12889,4.86441,00:00:06.4917509
541.3899,22.14706,6.071335,00:00:06.6118851
540.0125,30.18622,6.280014,00:00:06.6329341
346.1724,135.1072,14.07435,00:00:07.4141697
349.8369,125.0313,14.46665,00:00:07.4532132
359.1033,134.1379,15.44039,00:00:07.5513241
259.1537,397.2137,20.66673,00:00:08.0719047
509.9283,52.04213,21.06535,00:00:08.1119474
505.0878,55.76663,21.49369,00:00:08.1559984
262.1219,408.7168,22.24815,00:00:08.2300808
542.3791,43.43727,23.49152,00:00:08.3542172
548.1403,54.27567,24.25519,00:00:08.4303028
536.4701,65.33426,24.25519,00:00:08.4313050
374.2421,160.6721,24.46478,00:00:08.4513268
663.4467,427.5271,36.8931,00:00:09.6967147
319.1948,903.5864,38.88052,00:00:09.8939370
687.6573,434.0116,39.67204,00:00:09.9740239
287.0509,422.8348,39.67204,00:00:09.9740239
287.1734,424.9396,39.67204,00:00:09.9750240
286.2571,415.1816,39.87959,00:00:09.9940466
328.65,909.5245,40.0526,00:00:10.0110648
283.6394,424.2534,40.0526,00:00:10.0120652
694.623,437.8212,40.28827,00:00:10.0350913
282.1531,429.2021,40.28827,00:00:10.0360956
386.6807,863.7559,40.48958,00:00:10.0551152
277.91,416.1843,40.66855,00:00:10.0751364
274.944,416.3123,40.869,00:00:10.0931559
336.2597,916.0549,41.2464,00:00:10.1301988
338.2895,921.328,42.07778,00:00:10.2142911
896.4692,50.02055,42.07778,00:00:10.2142911
259.9021,418.2396,42.46539,00:00:10.2523357
259.5798,425.5035,42.68783,00:00:10.2753584
-0.4585592,942.6031,43.05053,00:00:10.3124029
904.7194,48.13473,43.28749,00:00:10.3364291
255.8963,427.2366,43.28749,00:00:10.3374298
249.8564,422.2146,43.69296,00:00:10.3764730
-4.525816,954.1001,44.28914,00:00:10.4355386
234.3098,425.2004,45.68155,00:00:10.5737371
326.8675,920.5273,52.44856,00:00:11.2505653
331.6497,924.3585,52.84752,00:00:11.2905405
329.9951,924.5933,52.84752,00:00:11.2915421
338.3974,926.9792,53.28725,00:00:11.3345897
333.8774,929.0582,53.45082,00:00:11.3516085
328.7972,936.5226,54.26571,00:00:11.4335528
331.4561,940.7141,54.65191,00:00:11.4716737
332.4025,942.7809,54.86678,00:00:11.4926965
321.0706,940.1562,59.48052,00:00:11.9552128
514.7043,60.61141,0.6424484,00:00:12.0712043
317.0645,924.1524,2.658455,00:00:12.2734311
319.4211,911.9261,9.456741,00:00:12.9521868
944.327,74.24529,16.09073,00:00:13.6159262
351.6469,171.8103,16.86304,00:00:13.6930137
934.8532,63.57344,17.27501,00:00:13.7340583
360.0305,168.7914,17.79184,00:00:13.7971289
928.3658,57.39625,18.08112,00:00:13.8181523
923.954,61.83672,18.48209,00:00:13.8571949
922.8055,51.9698,18.87524,00:00:13.8972416
758.3704,487.3687,18.87524,00:00:13.8982408
920.0619,55.35148,19.07649,00:00:13.9182635
919.2408,58.67624,19.07649,00:00:13.9192639
756.4568,486.8952,19.07649,00:00:13.9192639
756.5945,480.0671,19.07649,00:00:13.9202652
919.9606,62.78434,19.55753,00:00:13.9723231
906.7845,36.72498,21.09001,00:00:14.1184855
903.1064,29.44772,21.88779,00:00:14.1975747
707.0215,435.0503,22.46216,00:00:14.2546371
660.9813,458.8617,27.67976,00:00:14.7752195
445.5905,882.1867,36.46556,00:00:15.6531972
12.35991,917.6422,40.35927,00:00:16.0586484
22.36977,933.027,40.67027,00:00:16.0786717
7.89635,919.2835,41.08308,00:00:16.1187181
17.03006,940.7903,41.65433,00:00:16.1767802
1.701675,935.725,42.27255,00:00:16.2388498
6.998442,946.8051,42.65076,00:00:16.2768911
754.6139,504.2365,43.23215,00:00:16.3339556
418.4382,881.8494,43.62553,00:00:16.3719972
8.165504,956.4142,44.22813,00:00:16.4330669
814.4858,498.298,49.87906,00:00:16.9961869
12.362,1005.919,59.06911,00:00:17.9152140
33.7536,942.4293,11.42612,00:00:19.1525908
6.03966,917.7035,15.44798,00:00:19.5530381
931.4688,91.53456,42.28577,00:00:22.2369150
930.6666,88.22009,42.69148,00:00:22.2789618
921.0577,88.89943,42.88669,00:00:22.2969810
911.5978,69.06703,45.25122,00:00:22.5337029
249.0145,430.8905,29.65033,00:00:26.9749517
246.851,433.7755,30.0647,00:00:27.0159979
241.3792,430.1216,30.0647,00:00:27.0169977
20.45315,973.087,58.28983,00:00:29.8431388
387.4075,895.7758,51.62781,00:00:35.1762609
444.8458,859.9441,58.08148,00:00:35.8209779
18.0074,954.4255,33.45117,00:00:39.3589768
9.29936,961.3528,33.65982,00:00:39.3789980
