x-Cordinates, y-Cordinates, time left, found_time
392.807,602.3701,41.57804,00:00:17.3598755
28.83196,666.4137,42.69664,00:00:17.5830790
43.3928,667.5528,42.99925,00:00:17.6431330
66.08083,674.9762,44.27269,00:00:17.8973670
646.491,196.4214,47.45778,00:00:18.5393570
643.8972,186.0897,11.67094,00:00:23.3768040
635.72,175.259,12.27041,00:00:23.4976829
859.705,811.8453,35.57059,00:00:28.1575757
838.3779,798.8553,52.69059,00:00:31.5812554
55.16987,682.0988,1.56633,00:00:33.3648756
41.34796,689.705,2.388115,00:00:33.5220189
434.5593,663.9025,53.47618,00:00:43.7384179
36.51483,616.8079,52.48843,00:00:55.5397413
49.78782,564.7867,42.68161,00:01:05.5795321
157.524,307.2801,56.87656,00:01:08.4183841
146.167,300.3524,4.891113,00:01:34.0234381
163.5677,234.716,57.75452,00:01:44.5975725
39.05721,576.0248,17.48618,00:01:48.5427612
51.67417,94.267,46.18622,00:02:18.2843724
24.24933,96.88381,47.3717,00:02:18.5175861
