x-Cordinates, y-Cordinates, time left, found_time
226.4392,422.809,53.28106,00:00:05.3335064
232.7769,434.2633,54.22733,00:00:05.4275990
522.5341,29.3941,4.414833,00:00:06.4475905
529.4041,18.67025,4.625488,00:00:06.4666074
524.0989,29.6622,4.625488,00:00:06.4676420
541.8531,22.37239,6.07486,00:00:06.6127492
539.8838,30.25291,6.220345,00:00:06.6277650
347.5473,160.2238,16.03973,00:00:07.6087192
360.9233,165.8391,23.04049,00:00:08.3134032
369.2589,162.9908,24.07617,00:00:08.4165032
359.8014,133.2452,30.39414,00:00:09.0483901
345.5175,136.3746,31.41818,00:00:09.1475303
351.8578,127.4678,31.41818,00:00:09.1475303
660.0113,427.8331,36.47696,00:00:09.6527211
289.0141,422.5912,37.65436,00:00:09.7706413
287.172,423.6641,37.86958,00:00:09.7946101
286.438,420.9262,37.86958,00:00:09.7946101
285.4659,421.0121,38.05166,00:00:09.8116252
318.4691,901.1241,38.42144,00:00:09.8485701
281.5047,417.7759,38.42144,00:00:09.8485701
279.9079,417.0775,38.66357,00:00:09.8715938
270.903,417.0439,39.46825,00:00:09.9546749
272.6203,412.3369,39.46825,00:00:09.9556755
688.6639,434.6589,39.66283,00:00:09.9726922
337.0339,901.5151,40.46391,00:00:10.0515969
695.8254,453.1484,40.62485,00:00:10.0676127
334.6784,913.9874,41.06342,00:00:10.1116559
331.8091,917.0779,41.27084,00:00:10.1326754
11.09513,917.8968,41.41666,00:00:10.1476915
703.7177,432.7742,41.41666,00:00:10.1486921
13.12363,915.4135,41.65728,00:00:10.1717157
12.6565,924.9231,42.02602,00:00:10.2087489
2.254061,933.2674,42.47312,00:00:10.2537945
22.47496,926.9727,43.19919,00:00:10.3278663
17.86041,940.9305,43.81763,00:00:10.3881165
29.50472,948.2557,45.66697,00:00:10.5722954
755.5201,482.7272,47.84326,00:00:10.7915111
762.2216,479.238,48.23515,00:00:10.8295469
332.2764,924.0639,48.44972,00:00:10.8505671
329.3106,924.5205,48.66396,00:00:10.8725908
330.8763,926.6501,48.66396,00:00:10.8735889
327.8831,925.7578,48.82666,00:00:10.8886044
338.6381,932.6394,48.82666,00:00:10.8896053
260.4286,426.0215,50.83183,00:00:11.0887985
261.2822,407.8421,53.6557,00:00:11.3710727
390.7101,877.433,55.4308,00:00:11.5492482
257.3815,413.018,55.6532,00:00:11.5722902
326.9126,937.7838,57.6624,00:00:11.7734638
331.4094,941.3132,57.73684,00:00:11.7944851
543.1276,41.65846,57.73684,00:00:11.7954844
332.2596,942.3495,57.95148,00:00:11.8104996
255.7142,427.82,59.47511,00:00:11.9576426
248.5905,422.4876,8.074203,00:00:12.8134748
321.8099,936.2313,8.456741,00:00:12.8525125
757.4333,489.8132,8.862366,00:00:12.8925516
247.5893,421.5371,9.479492,00:00:12.9536093
765.1252,501.1289,9.86496,00:00:12.9956517
309.1452,917.6887,10.81264,00:00:13.0877410
416.4251,872.1409,12.08052,00:00:13.2148641
301.0798,927.5684,13.33911,00:00:13.3489957
397.8698,893.8622,14.41086,00:00:13.4480917
441.6256,878.4374,19.62007,00:00:13.9695983
510.5427,37.30036,20.24493,00:00:14.0326592
957.4083,60.13134,21.24675,00:00:14.1307547
942.3925,57.89176,21.63606,00:00:14.1697932
515.0294,57.62274,22.85356,00:00:14.2929140
526.8909,75.52528,24.84448,00:00:14.4911060
232.199,417.7871,29.82135,00:00:14.9884688
-5.855931,938.7867,33.82462,00:00:15.3889824
-4.971813,945.5219,34.44884,00:00:15.4528286
903.4583,29.23162,37.63824,00:00:15.7741324
447.6639,870.6971,37.9933,00:00:15.8111695
929.3608,50.68095,40.67813,00:00:16.0761600
810.3981,505.1988,55.06404,00:00:17.5153673
701.2055,404.1501,57.45619,00:00:17.7515967
927.875,97.99502,5.618942,00:00:18.5693927
924.71,94.05621,6.23262,00:00:18.6304526
919.0551,65.33903,9.012802,00:00:18.9097227
923.6951,63.06503,9.262665,00:00:18.9327458
929.6304,63.81142,9.262665,00:00:18.9337473
909.3312,67.21561,9.427505,00:00:18.9507630
923.6169,61.45275,9.427505,00:00:18.9507630
921.8066,57.54835,9.759842,00:00:18.9988103
912.233,44.17296,11.39987,00:00:19.1529642
898.8671,44.86985,11.77684,00:00:19.1929979
907.9582,38.42862,12.23669,00:00:19.2350394
32.81815,958.5307,17.84019,00:00:19.7924589
8.114857,956.921,19.4574,00:00:19.9526151
24.48737,951.3624,21.01212,00:00:20.1077644
12.80692,951.1136,23.06776,00:00:20.3158106
16.56751,967.7233,23.27066,00:00:20.3358302
10.54375,978.8125,41.44313,00:00:22.1513308
918.8212,48.2094,49.06534,00:00:22.9150726
245.2504,431.3849,9.853531,00:00:24.9920918
228.7275,440.5064,11.4281,00:00:25.1502453
560.4582,69.00288,23.77289,00:00:26.3926531
509.9131,68.95922,30.44778,00:00:27.0527815
