x-Cordinates, y-Cordinates, time left, found_time
561.3833,25.80489,0.03459167,00:00:06.4100897
559.7215,3.585617,0.3070793,00:00:06.4381166
246.1419,362.5954,20.71299,00:00:08.4775929
473.4077,456.8666,26.07007,00:00:09.0120551
479.7906,461.1698,26.88352,00:00:09.0931004
473.874,420.7256,32.09895,00:00:09.6140692
479.411,437.4294,33.87309,00:00:09.7922324
489.5038,553.979,38.50182,00:00:10.2588951
199.442,439.4932,46.45833,00:00:17.0504681
201.9454,430.114,46.67426,00:00:17.0717254
212.9594,441.2763,47.87375,00:00:17.1968415
234.044,468.6313,51.01717,00:00:17.5118406
562.9614,-16.26443,51.89224,00:00:17.6049254
245.8028,466.5567,51.89224,00:00:17.6059262
312.3706,427.7851,3.472,00:00:18.7532425
311.8467,430.303,3.472,00:00:18.7542428
313.9689,421.4215,3.643845,00:00:18.7701490
308.6452,422.7625,4.054565,00:00:18.8111790
308.3857,417.6711,4.216537,00:00:18.8331995
292.8805,415.8189,5.61261,00:00:18.9761659
283.6853,410.3351,6.903488,00:00:19.0962758
241.4878,420.8352,23.9104,00:00:20.7962441
240.9966,412.6059,24.45712,00:00:20.8512949
1951.534,854.8632,36.25279,00:00:22.0304541
506.2717,383.5742,49.87025,00:00:23.3925457
1896.111,896.1288,50.6597,00:00:23.4716196
514.9993,392.0369,50.6597,00:00:23.4716196
1890.807,912.263,51.8671,00:00:23.5919909
526.9418,384.7749,52.09903,00:00:23.6150119
2162.857,425.361,58.50035,00:00:24.2558065
2321.496,123.377,2.474625,00:00:24.6527485
519.5995,427.6495,14.08102,00:00:25.8132707
539.5577,423.8711,16.06317,00:00:26.0120623
2364.43,1048.705,22.86423,00:00:26.6914763
2383.877,1046.081,24.27811,00:00:26.8346087
2204.659,411.3683,26.83868,00:00:27.0897501
2428.402,1038.434,29.71469,00:00:27.3767567
2428.764,1030.887,29.88004,00:00:27.3937718
2434.159,1042.022,30.1131,00:00:27.4207973
498.785,469.3216,31.48068,00:00:27.5537347
2365.647,159.8189,33.8819,00:00:27.7939551
2357.305,132.1714,36.66394,00:00:28.0726118
2332.931,444.6598,48.64029,00:00:29.2722669
2334.755,481.2939,51.86197,00:00:29.5931860
2336.591,492.5342,53.24033,00:00:29.7302770
2340.584,171.3473,0.1089172,00:00:30.4161212
2216.78,443.9531,1.865631,00:00:30.5952406
2384.782,134.7217,5.666687,00:00:30.9722319
2473.037,1056.971,11.85437,00:00:31.5910726
2296.709,388.8446,12.43881,00:00:31.6501261
2415.336,1108.084,19.60052,00:00:32.3708548
2408.336,1107.4,19.99878,00:00:32.4118914
2401.574,1110.485,20.61545,00:00:32.4864861
2354.055,445.5649,26.23334,00:00:33.0310682
2331.125,413.1852,30.1131,00:00:33.4181915
541.3815,398.5043,30.6647,00:00:33.4723174
2322.95,396.6332,32.0621,00:00:33.6124464
2209.784,474.7658,34.51279,00:00:33.8586726
2316.398,324.737,41.28592,00:00:34.5341556
1959.836,878.7426,43.84711,00:00:34.7915960
2190.976,436.3046,55.26935,00:00:35.9333053
2338.063,123.5716,56.30994,00:00:36.0363982
2343.906,394.7697,5.670105,00:00:36.9740281
2347.004,407.7016,6.902771,00:00:37.0977714
1247.52,1473.185,43.24982,00:00:40.7327491
548.3854,128.4933,32.64819,00:00:45.6729670
2339.02,500.6427,36.65979,00:00:46.0748372
519.6658,503.2423,38.48853,00:00:46.2590252
2284.779,431.2843,43.25739,00:00:46.7321557
1236.904,1474.22,6.047913,00:00:49.0112804
1234.726,1480.565,6.495239,00:00:49.0563176
486.2986,71.62375,23.07614,00:00:50.7137187
487.9261,108.996,27.08392,00:00:51.1148941
2341.707,387.2878,38.8515,00:00:52.2932919
1353.439,1565.102,59.07813,00:00:54.3135857
1282.922,1487.148,9.659607,00:00:55.3776253
553.864,472.3387,16.6543,00:00:56.0733906
560.1414,470.8068,16.87622,00:00:56.0954105
2363.329,1012.666,24.69373,00:00:56.8756727
2351.574,997.044,25.66675,00:00:56.9733773
240.9533,384.406,37.24091,00:01:04.1308018
278.6982,413.6841,38.84064,00:01:04.2929161
496.7931,69.78734,37.85876,00:01:10.1923964
2327.146,391.7059,45.51141,00:01:10.9581132
579.0045,15.80765,47.81842,00:01:11.1967798
253.1137,440.7864,13.43939,00:01:13.7502819
2487.516,1071.305,41.22882,00:01:16.5307674
1954.782,857.1772,29.86108,00:01:21.3931493
580.0967,73.3932,46.65863,00:01:23.0765895
537.6512,11.97382,31.26605,00:01:39.5386348
512.8837,11.05597,14.08887,00:02:01.8176568
2414.794,1040.756,40.98853,00:02:10.5124773
