x-Cordinates, y-Cordinates, time left, found_time
371.7229,466.9315,38.26761,00:00:33.3238681
376.3977,469.5693,38.46255,00:00:33.3428188
373.849,480.3293,38.9001,00:00:33.3878605
447.7914,465.86,16.86881,00:00:37.1864687
462.643,469.571,17.47756,00:00:37.2455227
1479.916,808.0761,34.2613,00:00:38.9299767
624.7963,763.4327,36.04958,00:00:39.1051444
549.8259,1426.235,38.04877,00:00:39.3034262
556.2258,1436.227,38.8845,00:00:39.3875045
1115.317,1052.075,40.47253,00:00:39.5471573
695.679,851.3118,43.24923,00:00:39.8244167
1651.642,1087.363,51.0379,00:00:40.6021569
1663.774,1089.68,51.4584,00:00:40.6452177
1666.682,1088.872,51.67339,00:00:40.6662354
1671.989,1090.314,51.8538,00:00:40.6842513
602.5944,1257.019,54.87135,00:00:40.9856937
1381.981,1879.153,57.09993,00:00:41.2098982
1622.694,1642.419,8.873062,00:00:42.3872624
1530.733,1312.807,10.64412,00:00:42.5646777
1542.021,1321.199,11.65109,00:00:42.6663692
745.5794,2108.846,23.69656,00:00:43.8694494
779.434,2099.265,29.8815,00:00:44.4928616
1601.697,2443.555,33.58122,00:00:44.8635830
1592.228,2476.923,37.66983,00:00:45.2695004
424.398,1133.208,39.07672,00:00:45.4153132
424.8445,1137.557,39.37541,00:00:45.4423390
2316.862,1394.918,39.87303,00:00:45.4873805
1590.032,2496.883,40.65175,00:00:45.5654511
2512.913,1194.088,44.44243,00:00:45.9450796
2515.362,1177.917,44.98862,00:00:46.0017880
1523.372,1963.787,52.23323,00:00:46.7248811
767.648,2381.321,59.38716,00:00:47.4465390
1160.298,1972.419,2.452713,00:00:47.7478983
1376.427,1846.475,5.228851,00:00:48.0282884
1377.105,1867.777,6.887833,00:00:48.1894757
1184.004,2006.341,9.192215,00:00:48.4230582
2012.424,1495.393,9.456116,00:00:48.4480994
704.1133,2343.536,9.802582,00:00:48.4851400
1191.983,2011.392,10.08113,00:00:48.5122207
562.5893,1420.651,10.08113,00:00:48.5132212
745.0762,2399.499,10.21164,00:00:48.5317569
2113.76,678.6528,16.78949,00:00:49.1827513
565.3995,2452.481,19.65222,00:00:49.4680129
2203.647,694.9829,23.44824,00:00:49.8636625
597.8094,2443.457,24.03487,00:00:49.9147061
1503.121,1967.183,30.5882,00:00:50.5632339
2181.864,783.9385,39.26289,00:00:51.4275590
2197.573,801.753,42.79208,00:00:51.7864827
2366.263,152.9336,43.34894,00:00:51.8435339
1024.237,1983.638,46.49425,00:00:52.1513719
2297.436,1412.325,50.05983,00:00:52.5085204
2092.684,689.2885,53.40605,00:00:52.8512703
2104.947,693.5878,54.73315,00:00:52.9859865
804.1426,2052.552,0.04434204,00:00:53.5085538
989.4855,1989.215,0.480545,00:00:53.5535953
1607.888,324.0677,1.424301,00:00:53.6476817
1260.069,1605.804,1.562378,00:00:53.6616928
1863.401,1968.21,1.976746,00:00:53.7047314
1617.145,315.3117,2.601517,00:00:53.7667896
1861.694,1953.45,5.09697,00:00:54.0129575
1484.715,1984.123,10.5999,00:00:54.5639916
1659.572,1110.149,10.87358,00:00:54.5910154
831.186,2013.316,11.83675,00:00:54.6861626
1005.584,1363.519,13.80199,00:00:54.8843381
283.213,1987.824,15.90227,00:00:55.0930819
631.36,803.4588,16.41037,00:00:55.1481318
620.0465,802.0231,16.87842,00:00:55.1921712
2022.53,780.9137,18.40234,00:00:55.3583225
2439.092,92.56033,20.07721,00:00:55.5264769
2010.659,777.2,20.57996,00:00:55.5685147
1567.703,1296.666,21.25589,00:00:55.6385780
2261.945,227.6367,26.69415,00:00:56.1735268
1891.215,154.574,28.47595,00:00:56.3505855
1296.991,1599.401,39.40695,00:00:57.4447198
1638.267,90.78532,59.41785,00:00:59.4468428
254.8141,1961.49,59.85147,00:00:59.4890140
1949.887,77.79409,5.638275,00:01:00.0666515
1595.078,99.17472,9.171448,00:01:00.4219800
1596.901,85.72786,9.970703,00:01:00.5020547
1619.836,80.11532,16.89688,00:01:01.1964482
1620.122,68.2467,17.22559,00:01:01.2344827
2367.356,144.1159,37.98721,00:01:03.3035280
1051.367,735.5161,23.64029,00:01:13.8675272
370.9629,739.3345,28.79593,00:01:14.3952357
1042.092,649.7346,37.69824,00:01:15.2808418
403.9008,1154.006,37.89407,00:01:15.3028618
1039.224,703.1552,49.69073,00:01:16.4752334
120.2015,1051.588,33.63562,00:01:20.8803857
51.41957,632.779,35.47546,00:01:27.0509306
487.5284,64.27143,10.58405,00:01:30.5667055
24.24816,277.7443,3.779297,00:01:35.8835282
9.052279,269.1313,13.5965,00:01:36.8649492
3.064152,275.9825,13.5965,00:01:36.8659494
