x-Cordinates, y-Cordinates, time left, found_time
447.4251,464.7544,5.199776,00:00:06.5249070
459.692,471.0605,6.147751,00:00:06.6179926
9.290174,275.9839,48.783,00:00:10.8864736
521.4934,44.29054,49.33687,00:00:10.9393018
72.88184,633.2264,18.19043,00:00:13.8261006
618.5479,768.3386,23.95139,00:00:14.4026316
619.4451,795.785,32.54329,00:00:15.2604570
634.7113,807.1806,43.92117,00:00:16.4026262
8.209386,256.2643,3.386475,00:00:18.3464164
11.91559,270.614,25.09193,00:00:20.5194427
404.6153,1154.504,26.16115,00:00:20.6245406
1655.05,1100.834,30.97871,00:00:21.1059831
1664.466,1090.054,31.45313,00:00:21.1600319
1662.858,1085.637,31.45313,00:00:21.1610330
1671.089,1091.188,32.3331,00:00:21.2491140
429.4583,1126.537,32.3331,00:00:21.2501154
1664.146,1114.269,32.73337,00:00:21.2961576
440.0604,1133.191,33.87265,00:00:21.4052576
1552.954,1309.475,49.88878,00:00:22.9998374
1550.029,1314.442,50.24161,00:00:23.0388718
554.1935,1417.796,4.559784,00:00:24.4661423
1259.525,1601.109,15.7187,00:00:25.5801678
565.8687,2441.54,34.84943,00:00:27.4999341
763.5311,2376.07,37.88864,00:00:27.7992101
571.3868,2460.578,38.27914,00:00:27.8382442
2013.856,1493.403,41.4924,00:00:28.1625745
1523.322,1960.921,41.4924,00:00:28.1635759
2368.122,152.5279,41.4924,00:00:28.1635759
2363.872,132.7833,43.79846,00:00:28.3880084
1852.413,1936.923,45.06876,00:00:28.5185888
2311.077,1414.962,47.77213,00:00:28.7845098
1860.145,1966.397,48.26093,00:00:28.8443021
729.6979,2387.257,48.26093,00:00:28.8453023
1377.222,1856.276,48.26093,00:00:28.8453023
2440.975,92.62006,49.59863,00:00:29.4622788
1501.493,1989.642,53.55429,00:00:29.8575628
2314.879,1393.649,53.66043,00:00:29.8725775
1501.868,1974.101,53.66043,00:00:29.8725775
1621.905,1653.346,55.07062,00:00:30.0202188
585.4927,2432.144,56.65112,00:00:30.1783641
99.66542,1038.276,56.85895,00:00:30.1973815
1379.461,1868.436,58.54056,00:00:30.3645366
2181.386,784.4944,59.69388,00:00:30.4766393
1036.138,675.6901,0.2873535,00:00:30.5356931
745.8281,2110.941,1.364227,00:00:30.6405561
1375.001,1902.31,2.388641,00:00:30.7437936
1593.264,2476.505,2.683868,00:00:30.7738212
1471.242,833.5061,2.683868,00:00:30.7748227
94.97875,1080.846,2.972931,00:00:30.8018472
703.5894,855.2523,4.096558,00:00:30.9169621
1524.626,1313.941,4.397675,00:00:30.9439872
612.3121,1242.525,7.496552,00:00:31.2593294
2270.036,219.2616,8.561401,00:00:31.3594141
1021.692,1981.699,8.954559,00:00:31.4004505
2192.975,711.8906,9.944183,00:00:31.4995425
244.2406,1948.292,10.07809,00:00:31.5135435
1296.69,1599.318,12.57535,00:00:31.7610750
2014.514,765.8186,13.10495,00:00:31.8151259
2114.045,682.0857,13.49509,00:00:31.8541613
1585.717,2485.178,13.7626,00:00:31.8791851
1596.433,117.2331,14.07193,00:00:31.9132154
1616.986,316.1667,14.74301,00:00:31.9775639
254.2579,1990.351,15.15265,00:00:32.0186021
815.1845,2049.963,15.26624,00:00:32.0336174
2502.099,1175.557,15.57703,00:00:32.0606417
2107.933,701.792,15.69159,00:00:32.0756546
780.5133,2100.854,16.16171,00:00:32.1216974
2028.592,783.4902,16.29736,00:00:32.1387138
1113.011,1051.994,16.29736,00:00:32.1397152
2511.941,1171.799,16.78421,00:00:32.1807528
713.1116,2330.454,17.16458,00:00:32.2207880
1622.256,66.79488,17.9693,00:00:32.3008705
999.2052,1982.12,18.68155,00:00:32.3719336
1940.866,101.6856,18.95044,00:00:32.3979573
1895.94,143.3921,18.95044,00:00:32.3989581
2102.688,705.3184,19.70389,00:00:32.4770294
522.9645,1446.699,19.85065,00:00:32.4940451
1623.472,81.88604,20.31665,00:00:32.5375671
1622.356,84.84891,20.60028,00:00:32.5625903
1630.125,84.98562,22.96432,00:00:32.8008091
556.0721,1436.65,23.4978,00:00:32.8545413
1043.061,650.5872,28.12302,00:00:33.3238340
999.168,1365.92,40.5726,00:00:34.5608432
831.2923,2015.427,46.56958,00:00:35.1603963
1181.785,2030.134,0.3110962,00:00:36.5597472
1184.204,2017.515,0.8770447,00:00:36.5957818
359.4077,700.6695,34.38434,00:00:39.9427831
1030.45,700.6447,34.64664,00:00:39.9728101
59.37226,643.2019,20.31531,00:00:44.5406304
1175.284,1977.381,23.15189,00:00:44.8200090
399.4974,507.5353,31.34891,00:00:51.6389008
373.8247,470.6506,45.98407,00:00:53.1021599
373.9736,461.0304,46.89014,00:00:53.1972472
