x-Cordinates, y-Cordinates, time left, found_time
561.3833,25.80489,0.1436844,00:00:06.0154763
559.7269,3.583613,0.3413315,00:00:06.0354967
246.121,362.657,20.56697,00:00:08.0583900
473.4713,456.8974,25.76453,00:00:08.5778960
479.7925,461.164,26.56836,00:00:08.6589757
473.8736,420.7285,31.96761,00:00:09.2005009
479.4361,437.4605,33.73696,00:00:09.3765529
489.5704,554.0198,38.38192,00:00:09.8413585
199.3812,440.5439,46.36392,00:00:16.6390592
203.9293,429.8062,46.76804,00:00:16.6790971
211.1807,441.857,47.56229,00:00:16.7581738
233.9178,468.7489,50.96216,00:00:17.0995062
247.1693,469.6651,51.96863,00:00:17.1996039
497.6414,469.3412,54.15015,00:00:17.4168146
556.298,92.08456,55.13892,00:00:17.5169127
515.0469,434.5531,57.7139,00:00:17.7771639
518.802,425.7701,58.53514,00:00:17.8592444
550.1292,410.0462,2.366409,00:00:18.2396135
241.496,420.6059,19.742,00:00:19.9792855
249.7373,409.0397,19.91428,00:00:19.9973046
239.5255,407.28,20.72281,00:00:20.0783827
1948.5,861.2052,36.76822,00:00:21.6799401
1351.734,1551.637,48.75473,00:00:22.8790619
2153.718,422.673,57.57301,00:00:23.7609294
2335.894,125.9757,3.953598,00:00:24.3995516
2329.86,112.8358,4.53363,00:00:24.4566061
2317.125,408.0413,5.923355,00:00:24.5987442
2320.089,410.4188,6.328842,00:00:24.6397844
2324.771,402.8133,7.1763,00:00:24.7258688
2337.195,411.6852,8.126266,00:00:24.8189589
2338.198,416.3357,8.305542,00:00:24.8369755
2356.846,135.5696,9.358582,00:00:24.9390742
2375.591,1054.523,24.17029,00:00:26.4205163
2179.463,450.1994,24.17029,00:00:26.4205163
2188.451,434.5457,25.96228,00:00:26.5996899
2422.369,1052.652,28.73697,00:00:26.8809627
2430.597,1061.201,29.77286,00:00:26.9870651
2440.236,1055.201,30.76767,00:00:27.0901661
2479.059,1049.848,34.97897,00:00:27.5015662
2528.749,1055.765,39.53238,00:00:27.9570694
2384.881,128.4656,47.3811,00:00:28.7427294
2330.594,148.2004,59.7756,00:00:29.9839342
2230.752,394.0074,7.580261,00:00:30.7616903
504.6414,88.63707,16.14413,00:00:31.6210022
509.1122,74.4697,17.51242,00:00:31.7581337
528.866,-0.9324808,25.56079,00:00:32.5599140
2350.302,164.5721,37.35239,00:00:33.7406713
2428.962,1031.293,39.53217,00:00:33.9649035
2424.07,1038.519,40.52496,00:00:34.0609965
2395.035,1068.441,44.70013,00:00:35.6825560
2199.94,455.9826,21.92081,00:00:39.3990543
2319.19,326.7398,29.9447,00:00:40.1996826
319.4621,437.6397,32.56232,00:00:40.4626900
308.51,426.1556,32.75104,00:00:40.4807069
1224.82,1538.411,35.78149,00:00:40.7845311
1954.867,875.3878,26.5235,00:00:45.8613691
2338.736,502.0332,48.57422,00:00:48.0676274
2335.527,492.5087,49.53082,00:00:48.1617190
2337.963,476.8889,50.53665,00:00:48.2613243
582.4814,55.30474,52.76981,00:00:48.4835405
2338.622,431.545,55.38071,00:00:48.7445757
2286.57,365.7647,2.973969,00:00:49.5042697
1933.853,892.9073,34.7326,00:00:52.6840915
1929.074,885.1701,34.97058,00:00:52.7071133
1901.745,887.6508,37.78021,00:00:52.9857025
2391.788,1122.305,16.77789,00:00:56.8845238
2407.699,1113.307,18.9176,00:00:57.1033021
511.7932,394.7251,57.57404,00:01:00.9666016
1238.915,1477.543,3.565247,00:01:01.5672400
2481.789,1092.834,47.77191,00:01:05.9852682
330.3287,386.6586,4.953979,00:01:07.7037580
321.4325,398.1198,6.335938,00:01:07.8416733
313.0934,407.8149,7.764526,00:01:07.9839086
312.2864,422.8686,8.925842,00:01:08.1011462
2342.485,348.99,24.1358,00:01:09.6225865
2343.301,380.468,27.97339,00:01:10.0054230
2354.889,459.6216,35.57452,00:01:10.7651691
560.6101,-14.76843,37.77637,00:01:10.9893867
261.78,391.5302,36.17993,00:01:16.8260861
244.926,417.7388,40.75513,00:01:53.2961512
244.9646,451.1685,42.95935,00:01:53.5083578
1244.011,1449.977,7.535278,00:02:07.9656709
2372.152,1052.378,1.349609,00:02:13.3502417
2363.769,1015.326,7.976318,00:02:14.0095668
522.2224,409.4905,48.5249,00:02:18.0651925
277.2546,392.6669,59.51184,00:02:37.1685070
2352.548,997.5803,7.969971,00:02:38.0112367
547.3632,475.5293,8.380615,00:02:38.0527872
545.0585,420.6142,58.33496,00:02:43.0496026
552.0627,436.0528,59.14551,00:02:43.1286785
459.2968,115.9329,29.13,00:03:10.1291528
514.0497,-25.66422,32.15405,00:03:34.4341108
466.7844,64.98376,21.9502,00:04:09.4156339
