x-Cordinates, y-Cordinates, time left, found_time
561.3908,25.77091,59.9045,00:00:14.2221763
559.7231,3.586648,0.1111145,00:00:14.2421960
246.1282,362.6256,20.73548,00:00:16.3051255
473.4302,456.8904,25.91687,00:00:16.8228354
479.7953,461.1886,26.7118,00:00:16.9019084
473.8736,420.7285,31.92556,00:00:17.4239630
479.4361,437.4605,33.73585,00:00:17.6051787
489.5648,554.102,38.50372,00:00:18.0846268
199.4348,440.5406,46.49297,00:00:24.8811282
203.9512,429.8398,46.89713,00:00:24.9211668
211.1557,441.8445,47.7005,00:00:25.0012412
233.9117,468.7561,51.10614,00:00:25.3415592
247.1678,469.697,52.12994,00:00:25.4446567
497.6179,469.3362,55.31619,00:00:25.7629539
556.3493,92.0928,55.31619,00:00:25.7639572
515.0341,434.5148,58.69089,00:00:26.1032789
518.6938,425.6362,59.71162,00:00:26.2033667
550.0256,409.9257,3.521164,00:00:26.5837224
241.4982,420.6135,19.89951,00:00:28.2221467
249.6882,408.8616,20.11148,00:00:28.2431676
239.5644,407.3093,20.71611,00:00:28.3032238
1948.497,861.2199,36.72075,00:00:29.9035460
1351.782,1551.749,48.72406,00:00:31.1076725
2153.686,422.5788,57.71689,00:00:32.0045126
2335.924,125.9854,4.12175,00:00:32.6440882
2294.471,381.8208,6.120651,00:00:32.8450478
2356.647,135.4211,6.502579,00:00:32.8820552
2397.552,127.5987,10.53757,00:00:33.2853127
2319.908,329.0936,13.49496,00:00:33.5845925
2373.806,1054.694,23.89951,00:00:34.6225628
2178.529,450.5365,24.13205,00:00:34.6455859
2188.655,434.2442,26.11633,00:00:34.8437717
2421.119,1052.08,28.73642,00:00:35.1060175
2430.049,1061.676,29.70215,00:00:35.2021080
2442.119,1054.22,30.93042,00:00:35.3292251
2489.105,1052.552,35.73788,00:00:35.8056712
2538.194,1071.323,40.689,00:00:36.3042099
2357.649,158.9792,33.70255,00:00:41.6039942
2348.891,164.4969,34.69516,00:00:41.7020839
2233.937,420.9243,40.91153,00:00:42.3256690
2389.22,1124.075,4.704956,00:00:44.7028601
1893.485,898.8484,5.890778,00:00:44.8219701
1914.267,873.0336,9.125122,00:00:45.1462745
514.0894,-28.02839,50.09674,00:00:49.2441085
254.1783,409.5999,22.90237,00:00:52.5240785
294.0537,400.2278,24.89465,00:00:52.7222648
2442.544,1060.099,27.72549,00:00:53.0065309
2346.647,413.1019,28.12689,00:00:53.0465682
2433.127,1042.902,28.89737,00:00:53.1226390
314.3382,396.1228,29.08084,00:00:53.1416582
310.2376,421.1095,31.31781,00:00:53.3648657
296.8903,413.0383,31.49933,00:00:53.3828832
308.4301,426.0967,31.84839,00:00:53.4229196
294.8026,420.645,32.12012,00:00:53.4449438
286.0726,430.8781,33.53012,00:00:53.5860716
1231.432,1454.261,7.914215,00:00:57.0262374
1237.785,1475.141,9.711334,00:00:57.2044043
1236.299,1511.954,13.48975,00:00:57.5837585
1248.638,1568.814,19.30728,00:00:58.1643034
583.7776,73.37309,31.13361,00:00:59.3504128
2185.921,431.941,32.90936,00:00:59.5255754
1964.153,872.5624,36.31653,00:00:59.8658949
1939.939,873.455,37.06671,00:00:59.9439679
2334.986,492.4098,59.69812,00:01:02.2031911
2330.543,474.6402,1.299011,00:01:02.3643420
2309.801,472.8183,1.699219,00:01:02.4043799
2312.854,464.9556,2.28595,00:01:02.4634335
2366.801,1015.24,4.330627,00:01:02.6666252
2318.923,427.6341,5.90564,00:01:02.8247718
2334.3,419.6894,6.900513,00:01:02.9248659
2327.613,406.0361,8.022888,00:01:03.0449783
2346.999,98.04856,27.11804,00:01:10.9456735
548.2723,468.7125,27.89093,00:01:11.0227448
544.7618,467.7896,28.08307,00:01:11.0427649
301.6207,431.8923,58.51135,00:01:14.0855816
525.5386,386.528,40.33173,00:01:18.2676401
509.1822,398.8109,42.49976,00:01:18.4840333
503.579,416.1088,44.02783,00:01:18.6451842
2403.852,1068.524,30.07977,00:01:23.2425857
2398.706,1050.179,30.71747,00:01:23.3066456
2405.023,1047.117,31.28595,00:01:23.3637077
498.1074,110.6196,25.33002,00:01:28.7678367
439.0181,97.53032,50.87494,00:01:31.3232499
2334.145,461.7816,28.52173,00:01:35.0865155
2486.836,1151.383,37.10419,00:01:35.9453190
523.3456,0.6688116,43.29309,00:02:00.5653335
253.0908,455.3863,19.51941,00:02:10.1909931
2451.504,1057.901,34.89697,00:02:11.7255281
2365.908,399.5354,14.73767,00:02:15.7131730
2353.236,411.3948,15.6665,00:02:15.8072615
571.4785,-30.1898,29.90601,00:02:23.2261429
511.5697,65.5962,37.89038,00:02:54.0258127
530.5677,548.1427,8.704102,00:03:39.1083367
