x-Cordinates, y-Cordinates, time left, found_time
226.4304,422.8834,53.20692,00:00:05.3264711
232.7449,434.2628,54.18111,00:00:05.4235750
521.1048,29.24027,4.204193,00:00:06.4256330
524.0458,29.3825,4.397438,00:00:06.4466530
531.0165,19.09616,4.779976,00:00:06.4846951
541.3863,22.13598,5.985413,00:00:06.6058226
540.0105,30.18797,6.202087,00:00:06.6268457
346.2217,135.2599,13.60133,00:00:07.3652180
349.882,125.0842,13.97127,00:00:07.4022570
359.1501,134.1983,14.79266,00:00:07.4843442
505.2243,55.56408,21.32777,00:00:12.3671413
509.9255,52.10927,21.32777,00:00:12.3681432
249.7856,422.5836,22.80814,00:00:12.5152985
258.7201,419.4867,23.19834,00:00:12.5503362
244.8423,426.7653,23.19834,00:00:12.5503362
542.4772,43.40033,23.37139,00:00:12.5673549
237.8987,426.8881,23.37139,00:00:12.5683540
256.3361,427.9332,23.76403,00:00:12.6063955
247.6437,432.8008,24.00951,00:00:12.6314212
536.4744,65.37638,24.18314,00:00:12.6494405
252.1599,435.0469,24.18314,00:00:12.6494405
548.2039,54.24182,24.39354,00:00:12.6704630
374.3611,160.7404,24.60132,00:00:12.6934865
663.4277,427.5785,36.79301,00:00:19.6085254
319.1436,903.5488,38.52263,00:00:19.7858667
687.6493,433.9982,39.57072,00:00:19.8869735
315.0786,914.4869,40.00279,00:00:19.9310216
694.6833,437.8641,40.20243,00:00:19.9500428
328.5912,909.4878,40.39948,00:00:19.9700632
3.886827,933.1998,41.78383,00:00:20.1072074
897.247,48.5193,42.16821,00:00:20.1452471
-0.1830676,942.4403,42.38362,00:00:20.1672705
316.8683,932.4118,42.55078,00:00:20.1882930
904.4641,48.10573,42.99464,00:00:20.2293347
-5.492134,953.9398,43.56444,00:00:20.2863970
8.24271,947.9479,43.56444,00:00:20.2863970
9.085952,955.5275,44.19997,00:00:20.3504627
909.9733,59.31079,44.19997,00:00:20.3514649
915.9871,61.28974,44.9585,00:00:20.4265438
916.663,58.77359,44.9585,00:00:20.4265438
10.21745,968.1161,45.37589,00:00:20.4685882
923.7507,57.59098,45.56302,00:00:20.4856072
923.587,61.6768,45.7992,00:00:20.5096326
925.0256,61.85463,45.99164,00:00:20.5286522
932.4622,52.89104,46.58483,00:00:20.5917182
322.8506,942.1112,47.76627,00:00:20.7068411
357.3759,170.5706,47.76627,00:00:20.7078424
350.0508,163.4382,47.96143,00:00:20.7258611
940.0709,73.91366,49.20479,00:00:20.8499900
2.399562,1004.476,49.3871,00:00:20.8690114
927.2852,78.38696,49.57398,00:00:20.8880308
937.2411,77.61179,49.57398,00:00:20.8880308
922.2347,80.45978,49.99559,00:00:20.9290752
446.1945,862.024,50.97819,00:00:21.0271776
921.6596,90.40471,51.16158,00:00:21.0461997
438.3833,883.4362,53.36794,00:00:21.2724384
671.9407,454.6845,56.00515,00:00:21.5317105
700.7659,434.3514,59.55836,00:00:21.8860861
335.6506,931.6168,0.5966949,00:00:21.9901943
336.0566,928.7252,0.9280853,00:00:22.0282340
412.9348,876.6334,1.769051,00:00:22.1073195
339.3224,915.2003,2.196327,00:00:22.1493639
255.1943,431.7475,5.39505,00:00:22.4697024
20.71002,957.8828,10.58623,00:00:22.9882488
331.3932,922.9498,10.77101,00:00:23.0072687
18.89423,945.7833,10.96837,00:00:23.0272909
330.6792,935.6771,12.17557,00:00:23.1474249
331.6313,940.9045,12.60513,00:00:23.1904627
332.6426,942.7684,12.80183,00:00:23.2104849
755.2819,484.8821,25.40649,00:00:24.4708775
759.6078,483.2614,25.59651,00:00:24.4908999
328.2092,922.5419,26.16086,00:00:24.5490931
757.8071,488.6477,26.34061,00:00:24.5681112
329.5303,916.6021,26.59972,00:00:24.5921360
326.5716,914.5045,27.41206,00:00:24.6722803
753.6661,486.6305,27.60446,00:00:24.6906789
24.26173,936.6617,34.76936,00:00:25.4071874
28.97325,929.8861,35.19807,00:00:25.4502327
10.80164,934.9377,36.1884,00:00:25.5493383
13.90565,919.8208,36.78549,00:00:25.6094014
5.803415,923.4879,37.19273,00:00:25.6504451
10.90664,916.523,37.38686,00:00:25.6694642
511.7823,58.51313,42.99359,00:00:26.2300561
906.384,38.14491,53.16426,00:00:27.2481302
292.8983,429.3717,56.56003,00:00:27.5874903
289.2887,423.0399,57.9893,00:00:27.7306394
291.17,415.7625,58.56049,00:00:27.7876891
285.6307,421.0079,58.56049,00:00:27.7886891
283.9198,423.5118,59.39268,00:00:27.8707772
280.0831,420.3805,59.79674,00:00:27.9108185
268.7606,410.07,1.557953,00:00:28.0936179
266.4036,409.4848,1.944122,00:00:28.1356851
426.1962,886.6508,28.98639,00:00:30.8315787
368.496,884.505,56.55069,00:00:33.5876668
835.0847,509.3894,41.76361,00:00:38.1095708
238.4728,375.6698,47.75293,00:00:44.7121059
902.0897,29.77283,49.3714,00:00:44.8722758
