x-Cordinates, y-Cordinates, time left, found_time
561.4189,25.7771,59.99691,00:00:06.0039957
559.725,3.585367,0.1639328,00:00:06.0240142
246.1463,362.6676,20.59699,00:00:08.0635697
473.5068,456.8507,25.8424,00:00:08.5916619
479.7832,461.1336,26.63812,00:00:08.6697123
473.8759,420.7254,32.03989,00:00:09.2089931
479.4023,437.4536,33.79717,00:00:09.3861760
489.5909,554.0942,38.39571,00:00:09.8441394
508.1367,385.1783,34.43089,00:00:15.4527710
507.1413,385.1738,34.43089,00:00:15.4537707
259.0262,393.3491,41.02695,00:00:16.1104564
521.8735,501.5205,58.3533,00:00:17.8494805
486.6051,64.35204,17.41037,00:00:19.7485142
1925.286,852.6497,34.34453,00:00:21.4470065
1947.404,859.915,36.58615,00:00:21.6669475
1229.296,1458.93,39.41187,00:00:21.9494520
266.4556,396.2245,43.18454,00:00:22.3309236
276.8578,391.7065,44.47232,00:00:22.4680580
499.2701,444.1488,47.1087,00:00:22.7292902
1914.569,917.8821,53.57474,00:00:23.3698800
2153.372,423.2357,57.53209,00:00:23.7664850
2188.734,434.9866,1.961746,00:00:24.2068912
2203.486,430.5566,2.963913,00:00:24.3089833
2329.059,117.7626,4.448822,00:00:24.4541164
532.447,396.5228,10.8638,00:00:25.1057216
551.4239,409.5114,14.56993,00:00:25.4693703
1949.144,870.5273,15.12267,00:00:25.5284244
2334.755,480.7034,16.39749,00:00:25.6528237
2336.939,493.1588,17.69638,00:00:25.7839447
2339.409,501.3573,18.71866,00:00:25.8850375
518.4023,427.3053,18.71866,00:00:25.8860389
2370.254,1043.412,22.75616,00:00:26.2874080
498.1579,467.7247,22.89334,00:00:26.3054246
490.7943,75.72901,23.9191,00:00:26.4045196
2371.405,1060.029,24.35556,00:00:26.4485578
2407.933,1058.904,27.37296,00:00:26.7504580
2413.6,1054.535,27.82813,00:00:26.7934993
2431.864,1050.446,29.71222,00:00:26.9836724
2431.655,1061.333,29.71222,00:00:26.9846732
557.527,458.3372,29.71222,00:00:26.9846732
2434.72,1047.839,30.15601,00:00:27.0297143
1874.884,897.8032,30.6113,00:00:27.0717524
522.1815,-2.511257,34.60672,00:00:27.4861345
2481.313,1051.655,35.0896,00:00:27.5241687
2340.939,122.6795,41.12561,00:00:28.1267228
2356.553,129.8042,42.54413,00:00:28.2715985
2375.94,140.9226,44.51791,00:00:28.4657778
2227.198,405.3627,45.50534,00:00:28.5655072
2299.737,378.5597,48.03568,00:00:28.8242555
2308.309,330.992,53.3515,00:00:29.3476572
304.9812,424.1369,59.06311,00:00:29.9232503
2193.318,477.5876,5.596771,00:00:30.5790949
565.6197,102.0394,6.78653,00:00:30.6948362
2356.082,167.1137,10.96799,00:00:31.1127273
556.7173,-19.26655,25.64499,00:00:32.5790021
1239.699,1485.692,42.19006,00:00:34.2508553
1234.103,1481.504,42.51654,00:00:34.2798812
543.6954,-8.839561,3.003571,00:00:36.3164399
538.7684,-6.671395,3.381042,00:00:36.3554734
270.7664,429.9178,7.269745,00:00:36.7548411
2325.125,390.3588,8.760315,00:00:36.8959706
2333.81,481.0842,23.03772,00:00:38.3216172
2324.125,438.0095,26.96133,00:00:38.7140048
2321.717,425.5427,28.19821,00:00:38.8381182
2332.815,413.7464,29.83405,00:00:39.0157905
2326.063,405.7262,30.16788,00:00:39.0598314
315.7091,428.6401,30.61133,00:00:39.1048726
318.4718,429.3476,30.61133,00:00:39.1058749
2384.324,1098.454,32.4472,00:00:39.2721948
2366.274,130.1624,33.9169,00:00:39.4163256
314.0808,425.3669,34.42816,00:00:39.4663723
313.003,426.8284,34.42816,00:00:39.4663723
236.7755,408.8726,35.47128,00:00:39.5684659
239.7539,420.0203,35.93671,00:00:39.6147513
2344.083,451.7484,42.13171,00:00:40.2359189
233.0894,469.1346,43.24707,00:00:40.3460194
2363.389,1014.496,46.31244,00:00:40.6593084
2351.087,998.0939,46.86475,00:00:40.7143604
251.1705,444.8133,52.2644,00:00:41.2489299
301.2291,416.7386,57.87411,00:00:41.8214567
2445.477,1102.251,59.18832,00:00:41.9465722
2416.049,1096.026,1.787659,00:00:42.2018070
2335.135,411.3296,57.09753,00:00:47.7337353
567.4899,454.7377,6.338348,00:00:48.6535917
2366.835,361.1766,15.46613,00:00:49.5684373
2346.527,392.7887,18.72574,00:00:49.8944885
189.5109,460.8926,20.5184,00:00:50.0753130
1252.904,1514.249,52.4505,00:00:53.2658269
1375.497,1577.788,2.086487,00:00:54.2339799
264.2317,491.5122,9.827332,00:00:55.0042556
201.1949,459.7097,11.76727,00:00:55.1954316
509.0954,71.41763,15.50006,00:00:55.5697770
204.9307,430.6364,39.16803,00:00:57.9380958
585.2006,39.85037,45.10529,00:00:58.5351768
2549.765,1113.33,47.48767,00:00:58.7804037
2438.755,1110.658,4.186646,00:01:06.4394228
2444.012,1048.565,59.52081,00:01:11.9726923
