x-Cordinates, y-Cordinates, time left, found_time
561.4189,25.7771,59.99553,00:00:06.0027511
559.725,3.585367,0.1684113,00:00:06.0207680
246.1534,362.6361,20.77757,00:00:08.0827721
473.4657,456.8438,25.95279,00:00:08.6011550
479.7859,461.1582,26.77776,00:00:08.6831072
473.8759,420.7254,31.983,00:00:09.2039382
479.4023,437.4536,33.75288,00:00:09.3801158
489.5909,554.0942,38.37666,00:00:09.8445684
508.1312,385.1968,34.58627,00:00:15.4675814
507.1358,385.1719,34.58627,00:00:15.4685832
259.0262,393.3491,41.00227,00:00:16.1092044
521.8807,501.5522,58.5975,00:00:17.8709164
1925.146,852.5477,34.48256,00:00:25.1767577
1947.37,859.9592,36.54218,00:00:25.3829591
1229.306,1458.973,39.19934,00:00:25.6456641
266.3049,396.1683,43.39354,00:00:26.0663151
276.8445,391.631,44.59117,00:00:26.1862158
499.4871,444.232,45.5882,00:00:26.2853100
2153.309,423.1948,57.55118,00:00:27.4824879
2188.715,434.9741,1.90799,00:00:27.9243557
2203.434,430.5652,2.904709,00:00:28.0264555
532.241,396.3776,11.50676,00:00:28.8818910
1878.052,901.1279,16.30865,00:00:29.3602345
2370.451,1043.47,22.9014,00:00:30.0176055
2332.627,119.6611,23.1412,00:00:30.0406288
2339.817,123.4533,23.73166,00:00:30.0986852
2356.283,131.0384,25.56308,00:00:30.2828646
508.7811,74.23289,27.18674,00:00:30.4470309
2377.474,136.2137,27.8046,00:00:30.5075989
544.1525,-1.782914,34.65646,00:00:31.2012720
543.3629,-8.683365,35.32449,00:00:31.2723954
2391.28,1110.542,36.8187,00:00:31.4169887
557.7869,-17.79602,36.8187,00:00:31.4179899
2225.47,405.2791,45.55692,00:00:32.2828722
235.5966,499.2946,48.55774,00:00:32.5820420
2328.278,391.2152,51.94644,00:00:32.9213696
2333.589,405.9536,54.36813,00:00:33.1646674
2335.575,407.3629,54.48978,00:00:33.1796826
2319.268,417.4424,55.37997,00:00:33.2647676
2333.583,417.905,55.49188,00:00:33.2787096
2324.682,439.6642,57.55154,00:00:33.4827611
2324.165,466.9315,0.3076782,00:00:33.7610298
2359.556,160.234,0.5804138,00:00:33.7840592
2335.164,480.8208,2.156067,00:00:33.9422148
2365.503,1047.384,2.773529,00:00:34.0042728
1233.326,1495.516,11.86807,00:00:34.9181601
2199.638,487.3683,15.31238,00:00:35.2615587
555.8185,101.1816,17.58212,00:00:35.4857772
304.3276,422.7311,18.3757,00:00:35.5648552
311.0255,427.5965,18.3757,00:00:35.5648552
313.5107,426.9288,18.48633,00:00:35.5778665
317.8432,428.0986,18.99557,00:00:35.6289161
2364.794,1014.884,19.40894,00:00:35.6689537
325.577,425.7692,19.68149,00:00:35.6979823
523.0973,-2.695777,28.77271,00:00:36.6063313
2307.758,334.9121,29.18436,00:00:36.6463689
238.8233,419.6068,36.55063,00:00:37.3820977
1944.929,860.4242,37.52158,00:00:37.4811934
242.449,411.4921,38.50049,00:00:37.5802887
1922.905,931.5996,42.13681,00:00:37.9408094
197.1878,451.0246,0.09924316,00:00:39.7396976
210.2578,437.052,0.7064514,00:00:39.7997804
213.9428,447.4011,1.354156,00:00:39.8649494
234.3201,468.8713,4.219177,00:00:40.1572309
2336.445,493.927,14.99432,00:00:41.2263959
2361.585,347.4332,23.07779,00:00:42.0397424
2313.248,364.5925,26.98087,00:00:42.4258632
2345.134,393.4061,28.30383,00:00:42.5599936
2405.493,1056.234,32.76563,00:00:43.0066085
2405.983,1057.404,33.2843,00:00:43.0696695
570.67,67.57793,34.57382,00:00:43.1877842
2413.806,1060.402,40.5795,00:00:43.7854504
2423.1,1054.241,46.58945,00:00:44.3869680
2349.78,157.8156,49.14865,00:00:44.6422160
455.0456,50.71355,50.15259,00:00:44.7463155
2431.871,1052.792,54.1015,00:00:45.1468041
2430.909,1061.482,54.1015,00:00:45.1468041
2435.299,1053.84,56.72952,00:00:45.4051674
1318.039,1573.784,23.57617,00:00:48.0854488
576.7477,448.9453,26.09985,00:00:48.3396930
498.5847,468.7332,33.10629,00:00:49.0425932
2351.265,998.8029,34.38962,00:00:49.1687158
2442.398,1108.017,35.27478,00:00:49.2608060
257.6685,445.4282,49.95325,00:00:50.7232165
2344.377,447.0148,42.83539,00:00:56.0233050
260.0094,423.5634,44.32855,00:00:56.1674457
2540.976,1108.223,7.366699,00:00:58.4648701
308.9079,418.6298,9.898865,00:00:58.7200970
2469.362,1043.401,13.32513,00:00:59.0620809
557.2263,461.2312,5.162964,00:01:04.2461869
553.5967,409.2543,51.5885,00:01:08.8889990
521.1066,431.2332,55.57898,00:01:09.2883873
464.1013,97.29796,1.496155,00:01:15.8839834
2434.173,1119.815,50.57269,00:01:38.7888021
1238.75,1478.498,53.77002,00:01:39.1090662
