x-Cordinates, y-Cordinates, time left, found_time
446.8565,464.5804,35.51522,00:00:03.5563047
452.9532,464.5152,35.72028,00:00:03.5773230
376.7321,467.5947,26.2797,00:00:14.5606432
521.8425,44.80729,39.29151,00:00:15.8618607
623.781,761.7476,48.1078,00:00:16.7436644
621.8633,797.9762,50.07901,00:00:16.9408463
626.2729,798.4963,50.24997,00:00:16.9628660
1658.399,1107.053,18.05809,00:00:19.7398906
1616.339,315.6468,35.51506,00:00:21.4854897
1566.388,1305.086,38.728,00:00:21.8067837
1608.777,325.5924,42.11951,00:00:22.1481156
1114.017,1057.005,45.88092,00:00:22.5314657
9.586142,256.3754,52.62776,00:00:23.2000802
404.315,1152.835,53.63368,00:00:23.3041771
424.0792,1131.485,58.82024,00:00:23.8195669
430.6342,1139.32,59.50714,00:00:23.8863663
102.1818,1035.676,9.511536,00:00:24.8929859
99.83699,1073.341,12.9106,00:00:25.2362983
2308.833,1413.496,13.81541,00:00:25.3203757
538.7693,1435.938,18.07216,00:00:25.7427648
1602.217,2442.917,19.22185,00:00:25.8599693
584.1755,2435.961,20.82033,00:00:26.0201160
11.9005,270.6487,22.06439,00:00:26.1418065
2504.509,1183.123,22.6356,00:00:26.2008578
2520.087,1174.415,23.53439,00:00:26.2899411
1849.249,1954.252,27.65108,00:00:26.7093223
2013.052,1495.478,30.62727,00:00:27.0017487
765.1053,2383.713,33.44777,00:00:27.2835429
566.8394,2455.623,33.58597,00:00:27.3005576
564.0266,2450.68,34.50502,00:00:27.3876362
2316.631,1395.037,37.63474,00:00:27.7020732
1580.351,2485.339,38.52878,00:00:27.7910625
1506.902,1970.518,39.74083,00:00:27.9217794
1042.844,650.0825,39.74083,00:00:27.9227793
1523.135,1961.076,41.50348,00:00:28.0909343
6.838567,283.3264,42.61647,00:00:28.1995393
1859.139,1966.342,46.73416,00:00:28.6159439
1622.584,1645.736,46.90274,00:00:28.6409667
1187.127,2023.985,47.80099,00:00:28.7320507
1498.239,1988.846,48.50851,00:00:28.7961093
2364.881,152.454,48.92467,00:00:28.8401488
1185.917,2007.929,48.92467,00:00:28.8401488
2195.567,702.179,49.14178,00:00:28.8641704
2363.28,136.4229,49.38626,00:00:28.8921965
711.2623,2335.132,52.02724,00:00:29.1454276
1380.305,1870.496,52.51939,00:00:29.1904696
1378.846,1880.162,53.89709,00:00:29.3285951
1592.437,2477.326,2.028214,00:00:30.1415276
2181.288,784.1183,3.498489,00:00:30.2866200
2201.088,807.3967,6.203613,00:00:30.5598755
743.2767,2105.016,6.716751,00:00:30.6079200
1022.292,1982.916,7.089691,00:00:30.6450266
2439.436,91.87144,13.51434,00:00:31.2906133
1521.979,1309.968,13.82008,00:00:31.3206425
805.9787,2056.266,16.69907,00:00:31.6066833
1465.79,823.6827,17.60709,00:00:31.7017703
833.491,2014.074,17.91885,00:00:31.7297963
2128.807,690.7908,21.02808,00:00:32.0410807
2012.19,775.1722,21.93176,00:00:32.1296673
1541.289,1322.627,22.80432,00:00:32.2247587
780.3893,2099.648,24.30447,00:00:32.3673955
1649.414,1092.815,26.69415,00:00:32.6066117
1258.23,1597.396,27.86633,00:00:32.7237198
2275.892,214.6247,28.23065,00:00:32.7617534
250.6169,1955.048,29.43753,00:00:32.8828711
1660.339,1102.176,30.70157,00:00:33.0147095
1000.481,1363.073,30.70157,00:00:33.0157104
1001.004,1981.644,31.12173,00:00:33.0657555
2024.848,787.1325,31.62332,00:00:33.1087947
1665.95,1091.083,32.87512,00:00:33.2349117
1883.622,148.9036,34.66373,00:00:33.4055737
1672.567,1095.498,35.21994,00:00:33.4616247
546.411,1426.471,35.35812,00:00:33.4826421
1018.5,688.6049,35.71902,00:00:33.5086672
554.6351,1413.345,37.02246,00:00:33.6407884
589.2476,1245.5,37.60355,00:00:33.6998412
1298.536,1600.61,38.82785,00:00:33.8219522
1374.015,1845.879,40.05188,00:00:33.9430642
1585.28,106.747,44.21506,00:00:34.3613410
257.3048,1984.877,46.21054,00:00:34.5595261
1623.152,89.87587,48.49402,00:00:34.7860684
1618.568,82.4112,49.11569,00:00:34.8501256
2101.079,698.8596,51.28552,00:00:35.0834606
1629.234,67.81042,51.58014,00:00:35.1064817
1633.363,96.31839,52.05142,00:00:35.1585291
1043.26,698.1707,52.56876,00:00:35.2055716
2097.056,688.2026,52.79703,00:00:35.2265911
686.2589,876.8987,55.49664,00:00:35.4878338
1946.299,97.09248,5.094177,00:00:36.4462957
1653.014,54.98747,7.722626,00:00:36.7096966
392.1761,499.5106,53.24066,00:00:47.2627492
377.4829,466.4908,6.67868,00:00:48.6060804
339.7356,710.6258,2.213196,00:00:54.1641193
68.55022,636.0875,58.40466,00:00:59.7801177
