x-Cordinates, y-Cordinates, time left, found_time
226.2274,422.9722,52.59433,00:00:05.2627772
232.871,434.1826,54.21178,00:00:05.4249257
521.0768,29.17539,4.180931,00:00:06.4248941
524.0235,29.3632,4.360916,00:00:06.4429157
531.0871,19.08861,4.778893,00:00:06.4839646
541.373,22.1484,5.959984,00:00:06.6021067
540.0124,30.18741,6.205368,00:00:06.6271351
346.1431,135.1838,13.98216,00:00:07.4020644
349.8419,125.0605,14.38907,00:00:07.4431133
359.1247,134.1669,15.41979,00:00:07.5452352
259.2853,397.2036,20.61995,00:00:08.0659065
509.7728,51.94917,20.78381,00:00:08.0839275
505.1283,55.72026,21.4223,00:00:08.1470054
262.1572,408.6845,22.22002,00:00:08.2321056
542.4141,43.4607,23.39879,00:00:08.3462216
548.2007,54.29161,24.17608,00:00:08.4243160
536.5362,65.39256,24.17608,00:00:08.4253159
374.3337,160.6774,24.36829,00:00:08.4433377
663.455,427.6136,36.81734,00:00:09.6858832
319.193,903.5502,38.53576,00:00:09.8650044
687.6615,434.0184,39.5787,00:00:09.9661251
286.6523,422.4925,39.5787,00:00:09.9671262
286.2474,415.2132,39.77798,00:00:09.9861492
286.2976,427.1984,39.77798,00:00:09.9861492
284.9457,422.3468,39.77798,00:00:09.9871512
328.6288,909.566,39.9757,00:00:10.0051722
694.5377,437.8639,40.15909,00:00:10.0251953
282.1925,429.1609,40.15909,00:00:10.0261976
386.8662,863.8848,40.37118,00:00:10.0452194
277.8398,416.2202,40.54769,00:00:10.0632424
275.357,416.5673,40.75102,00:00:10.0822651
328.7111,919.5527,41.19387,00:00:10.1253156
335.6194,916.1649,41.19387,00:00:10.1263167
3.869547,933.2015,41.82537,00:00:10.1883935
897.3803,48.52175,42.16422,00:00:10.2234334
259.9592,418.4601,42.42436,00:00:10.2474640
-0.1539665,942.3604,42.61008,00:00:10.2664860
258.4339,426.3838,42.79958,00:00:10.2855069
904.5798,48.22722,43.18787,00:00:10.3245554
256.0315,426.7904,43.18787,00:00:10.3255562
5.636601,947.5794,43.56435,00:00:10.3626001
-3.059999,954.3851,43.76625,00:00:10.3826251
249.8167,422.3628,43.76625,00:00:10.3836259
9.107418,955.5366,44.41606,00:00:10.4477037
246.7507,430.231,44.61234,00:00:10.4667254
408.7454,893.168,44.79603,00:00:10.4847479
10.21826,968.2352,45.55737,00:00:10.5628434
235.0383,423.9102,46.42444,00:00:10.6489426
2.470037,1004.345,49.39024,00:00:10.9442971
514.7045,59.96581,0.5710907,00:00:12.0636350
336.2443,928.1407,4.400429,00:00:12.4460925
335.1062,931.6008,4.59304,00:00:12.4661172
331.7668,935.8427,5.203743,00:00:12.5261908
332.4833,942.7242,5.387482,00:00:12.5442118
331.5363,940.7974,5.387482,00:00:12.5452123
324.5918,941.3185,5.989136,00:00:12.6042831
338.4887,916.2467,9.614883,00:00:12.9677179
314.1719,935.8177,15.36598,00:00:13.5444076
339.4413,162.8114,16.98499,00:00:13.7056030
312.8657,914.0412,18.22296,00:00:13.8297487
667.7235,449.9947,20.59904,00:00:14.0670329
331.2001,923.0192,27.40999,00:00:14.7482558
336.3077,920.8586,28.01848,00:00:14.8083645
13.44693,920.7963,31.94687,00:00:15.2046575
9.762063,918.1368,31.94687,00:00:15.2056589
761.3063,482.4021,35.82124,00:00:15.5891187
757.1837,488.7724,36.16757,00:00:15.6241616
756.676,483.3184,36.16757,00:00:15.6251621
754.3806,480.785,36.61031,00:00:15.6682126
906.3998,70.3031,41.19118,00:00:16.1257591
915.7673,82.53306,41.61404,00:00:16.1688126
913.7208,63.11883,42.18393,00:00:16.2258797
921.8788,59.76756,42.99814,00:00:16.3079784
929.8165,68.77666,43.19969,00:00:16.3290023
927.2168,61.38789,43.4211,00:00:16.3500290
925.5698,59.99685,43.4211,00:00:16.3500290
924.2238,58.87707,43.4211,00:00:16.3510298
934.4288,54.10714,44.39525,00:00:16.4471454
707.467,428.8406,44.77724,00:00:16.4851922
941.2495,85.1892,47.9722,00:00:16.8045734
819.9739,488.0873,3.024155,00:00:18.3103774
902.6776,29.89221,17.97401,00:00:19.8061646
907.341,37.02287,18.17824,00:00:19.8271916
354.3799,168.5648,20.18994,00:00:20.0274310
245.3919,433.575,27.81886,00:00:20.7910461
238.6817,424.1948,29.57774,00:00:20.9680141
925.0101,87.12072,0.6088257,00:00:32.2389165
920.6961,92.06187,1.024933,00:00:32.2799645
18.95217,954.4279,34.21506,00:00:35.5994122
23.85446,955.1843,34.56723,00:00:35.6374567
426.7301,850.2784,57.40457,00:00:37.9189949
407.6028,878.2546,26.80792,00:00:40.8608352
449.8115,859.9042,48.17532,00:00:48.9994943
11.82875,940.555,46.76529,00:00:54.8608403
12.75325,940.2374,46.96289,00:00:54.8808644
23.47788,941.778,47.17426,00:00:54.9018910
21.80586,914.8724,54.76886,00:00:55.6618008
