x-Cordinates, y-Cordinates, time left, found_time
447.519,464.9953,7.658249,00:00:06.7718277
460.1132,470.8704,7.809937,00:00:06.7858395
1029.962,684.3773,17.42735,00:00:07.7477240
1039.486,675.0007,49.1917,00:00:10.9268853
623.5508,761.6465,49.81908,00:00:10.9879405
697.2512,852.7897,0.4080582,00:00:12.0479644
618.8101,796.3094,40.65115,00:00:16.0726690
634.2262,807.1777,42.38104,00:00:16.2458281
2509.333,1191.507,49.71501,00:00:16.9905128
1624.844,1642.089,54.96051,00:00:17.5079888
2439.455,92.5005,0.620636,00:00:18.0729810
2364.721,137.0921,1.603943,00:00:18.1697973
2367.703,151.5695,2.002106,00:00:18.2108340
1944.573,89.11615,3.99408,00:00:18.4078321
2316.174,1393.183,20.519,00:00:20.0653584
2186.781,695.6692,21.17068,00:00:20.1334199
2313.406,1408.878,22.38388,00:00:20.2485251
2181.699,784.1393,27.96964,00:00:20.8100423
2522.14,1163.944,34.65112,00:00:21.4746551
2013.342,1494.38,35.53889,00:00:21.5697409
1515.313,1317.692,37.25459,00:00:21.7358946
2273.798,227.6826,38.59731,00:00:21.8690178
2206.552,802.5942,39.15338,00:00:21.9260706
1108.675,1058.945,41.24745,00:00:22.1412684
519.6224,28.82723,41.63585,00:00:22.1823056
2099.14,687.0807,54.82292,00:00:23.4912691
2108.803,693.4528,55.95358,00:00:23.6073748
2129.325,679.5165,56.35034,00:00:23.6464119
2020.246,780.3589,1.240982,00:00:24.1338374
1004.541,1991.68,2.168701,00:00:24.2279088
2030.109,786.4272,2.168701,00:00:24.2289090
1614.871,77.5752,6.139908,00:00:24.6255884
1625.408,81.14648,7.150223,00:00:24.7396939
1627.286,67.7708,7.397842,00:00:24.7597110
1621.68,99.01777,9.422775,00:00:24.9649005
1856.492,1965.309,11.34743,00:00:25.1480693
1861.187,1966.815,11.34743,00:00:25.1490704
1518.834,1977.021,14.62495,00:00:25.4733691
1519.996,1962.763,14.62495,00:00:25.4743705
1043.007,650.0682,16.96344,00:00:25.7105879
1618.111,316.9219,18.44769,00:00:25.8557198
1501.24,1966.848,19.61649,00:00:25.9718280
1668.038,1086.568,21.30389,00:00:26.1469884
540.7144,1424.849,21.74451,00:00:26.1860249
1654.79,72.38113,22.0152,00:00:26.2110487
1670.584,1094.094,22.36206,00:00:26.2480812
541.2896,1433.471,22.74454,00:00:26.2861169
1665.646,1111.02,29.61337,00:00:26.9707467
1552.917,1332.04,32.94443,00:00:27.3060553
1601.602,334.5357,32.94443,00:00:27.3070558
1537.277,1327.064,33.75281,00:00:27.3991406
1603.208,101.7407,33.75281,00:00:27.4001423
1375.808,1893.542,34.35687,00:00:27.4642009
1482.053,811.8007,34.35687,00:00:27.4652017
1378.974,1867.184,36.88818,00:00:27.7064235
1374.596,1849.449,39.74249,00:00:27.9936882
427.9057,1124.183,46.83578,00:00:28.6963406
831.0482,2017.775,48.27539,00:00:28.8454755
556.8655,1413.081,53.82535,00:00:29.3919036
800.7039,2045.624,55.548,00:00:29.5680733
1189.518,2014.519,0.3962402,00:00:30.0495173
756.9457,2381.356,0.739563,00:00:30.0885523
1584.146,2492.062,2.290222,00:00:30.2476984
783.1494,2100.69,2.629791,00:00:30.2727225
729.8361,2387.211,4.621735,00:00:30.4719051
1177.034,2012.25,9.600952,00:00:30.9803730
1591.944,2477.295,10.18106,00:00:31.0344231
749.3588,2110.939,10.95782,00:00:31.1104920
399.7027,1152.549,10.95782,00:00:31.1114932
1024.287,1980.361,15.62665,00:00:31.5739204
1004.616,1363.736,21.03027,00:00:32.1144170
1298.058,1601.641,21.15231,00:00:32.1284297
424.1923,1160.559,21.15231,00:00:32.1294293
591.2409,2429.286,33.12341,00:00:33.3305349
554.2259,2447.597,39.44373,00:00:33.9561172
1255.579,1606.456,40.57089,00:00:34.0722223
700.1093,2340.162,42.56149,00:00:34.2724072
293.2825,1983.294,45.7439,00:00:34.5860453
367.2278,702.9413,24.1452,00:00:44.4264480
1144.303,1960.987,56.96655,00:00:47.7279100
375.2596,464.0197,10.39908,00:00:49.0571338
373.5424,464.4254,10.57809,00:00:49.0781522
367.0405,506.551,16.63898,00:00:49.6757170
80.87514,645.9878,39.32538,00:00:51.9500774
46.44376,636.6985,46.83398,00:00:52.6937634
1.208791,280.5396,56.26971,00:00:59.6473775
4.740538,271.102,58.01532,00:00:59.8225395
18.94022,253.0818,5.055176,00:01:00.5168185
